web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,picture3-src,About
1700205233-96,https://www.amazon.in/s?k=desktop+computers&page=14&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Zoonis Core i5 Desktop Complete Computer System Full Setup for Home & Business(core I5 3rd Processor/19 Monitor/Keyboard Mouse/Windows 10/ WiFi) (16GB RAM/512GB SSD),https://www.amazon.in/Zoonis-Complete-Computer-Business-Processor/dp/B0CM1Z24NQ/ref=sr_1_213?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205091&sprefix=%2Caps%2C265&sr=8-213,Zoonis Core i5 Desktop Complete Computer System Full Setup for Home & Business(core I5 3rd Processor/19 Monitor/Keyboard Mouse/Windows 10/ WiFi) (16GB RAM/512GB SSD),,"17,999",-64%,,https://m.media-amazon.com/images/I/71W28OEPGGL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 3470 Upto 3.6 GHzOME PROCESSOR Processor 4 Core 4Threats 6MB Caches  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> H61 Motherboard VGA&amp; HDMI, 6x 2.0 USB Ports  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ram and HDD as per varient/19"" Monitor wired keyboard mouse  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> windows 10 (trail) all essential software installed  </span></li>"
1700205248-97,https://www.amazon.in/s?k=desktop+computers&page=14&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Dell 13th Gen All-in-One PC Inspiron 5420, Intel Core i5-1335U Processor/ 16GB/ 512GB/ MX550 (2GB GDDR6)/ 23.8"" FHD AG/ProWireless Keyboard + Mouse/ 3 Years Onsite Hardware Service/White/ 5.56kg",https://www.amazon.in/Dell-Inspiron-5420-Processor-ProWireless/dp/B0C5JXFB4G/ref=sr_1_212?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205091&sprefix=%2Caps%2C265&sr=8-212,"Dell 13th Gen All-in-One PC Inspiron 5420, Intel Core i5-1335U Processor/ 16GB/ 512GB/ MX550 (2GB GDDR6)/ 23.8"" FHD AG/ProWireless Keyboard + Mouse/ 3 Years Onsite Hardware Service/White/ 5.56kg",5,"84,200",-38%,"?AIO, AC Adapter, User Guide, Manuals, Keyboard &amp; Mouse",https://m.media-amazon.com/images/I/717zbOwsZaL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: i5-1335U (3.40 GHz up to 4.60 GHz) 12MB &amp; 10 Cores // RAM: 16GB, 2x8GB, DDR4, 3200MHz // Storage: 512GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Software: Win11+MS Office 21 + McAfee 15 Months  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Display: 23.8"" FHD AG Infinity Narrow Border // Graphics: NVIDIA GeForce MX550 (2GB GDDR6) // Keyboard: Dell Pro Wireless Keyboard + Mouse // Warranty: 3 Years Onsite Hardware Service  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports: 1 USB 3.2 Type-C Gen 2 port, 3 USB 3.2 Gen 1 ports with Power on/Wake-up support, 1 HDMI-out 1.4b / HDCP 2.3 port, 1 HDMI-in 1.4b / HDCP 1.4 port, 1 Power-adapter port, 1 RJ45 Ethernet port, 1 USB 3.2 Gen 2 port with PowerShare, 1 Universal headset jack  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Features: Pop-up FHD Camera with Tilt / 2x5W speakers / Bluetooth Speakers / Swivel Monitor / Type C port / Acts as standalone monitor  </span></li>"
1700205259-98,https://www.amazon.in/s?k=desktop+computers&page=14&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Core I5 Desktop Complete Computer System For Home&Business (Core I5 6Th Generation,8Gb Ram-256Gb Ssd)Windows 10 Pro,Intel,Black",https://www.amazon.in/Desktop-Complete-Computer-Business-Generation/dp/B0BNT22QYK/ref=sr_1_211?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205091&sprefix=%2Caps%2C265&sr=8-211,"Core I5 Desktop Complete Computer System For Home&Business (Core I5 6Th Generation,8Gb Ram-256Gb Ssd)Windows 10 Pro,Intel,Black",3.4,"22,900",-24%,"Keybord, Mouse,",https://m.media-amazon.com/images/I/71snht4ZY+L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 High Speed Processor - Select Varient from Above  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 18.5 Inch Led Screen With Wired Keyboard &amp; Mouse  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> RAM / SSD / HDD Select From Varients  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Windows 10 Pro 64 Bit - Trial - All Basic Software Installed  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Warranty 1 Year  </span></li>"
1700205287-99,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i3 4th Gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet,WiFi), Black",https://www.amazon.in/Lenovo-ThinkCentre-Computer-Graphics-Ethernet/dp/B0BR8B39RG/ref=sr_1_212?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-212,"(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i3 4th Gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet,WiFi), Black",3.9,"12,989",-87%,mouse,https://m.media-amazon.com/images/I/514n5cMSU7L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Efficient Performance: It has 8 GB DDR3 RAM with expandable slots, Audio In/Out Jacks, 256 GB SSD for fast processing and efficient performance.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Robust Security: Lenovo Thinkcentre Business Class Desktop offers secure, scalable and robust architecture with limitless expansion possibilities.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Multiple Ports: Comes with a variety of ports for all possible needs, USB, parallel, serial connectors, VGA, esata, display port, keyboard, mouse connector, PCI express X16, RAM slots and internal SSD slots.It also comes pre installed with Windows 10 Pro and MS Office 19. Wifi Dongle included  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Fast Processing: The Intel core i3 4130T 2.9 GHz processor along with 3 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs. Enjoy High End Business Class performance in this Desktop Computer PC.  </span></li>"
1700205304-100,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Dell Optiplex Desktop Computer PC (Intel Core i3 2nd Gen, 8 GB RAM, 500 GB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, VGA), Black",https://www.amazon.in/Refurbished-Dell-Optiplex-Computer-Graphics/dp/B0C61Y4KCH/ref=sr_1_211?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-211,"(Refurbished) Dell Optiplex Desktop Computer PC (Intel Core i3 2nd Gen, 8 GB RAM, 500 GB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, VGA), Black",3.2,"8,374",-90%,Mouse,https://m.media-amazon.com/images/I/61qq-bSM90L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Fast Processing: The Intel Core i3 2330M 2.2GHz processor along with 3 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs. Enjoy High End Business Class performance in this Desktop Computer PC.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Robust Security: Dell OptiPlex Business Class Desktop computer offers secure, scalable and robust architecture with limitless expansion possibilities.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Efficient Performance: It has 8 GB RAM, 500 GB HDD for Fast Processing and efficient performance.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Mutltiple Ports: Comes with a variety of ports for all possible needs, USB, parallel, serial connectors, VGA, esata, keyboard, mouse connector, PCI express X16. It also comes pre installed with Windows 10 Pro and MS Office 19.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 6 months Warranty: Experience hassle free ownership, with our 6 month extendable warranty covering component,labor and shipping (If required).  </span></li>"
1700205324-101,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"BitFry Gaming Pc Core I5 3470 Processor 4 Core|16Gb Ram 256Gb Nvme Ssd 1Tb Hdd|Gt 730 4Gb Graphic Card|Windows 10 Pro|Wi-Fi Ready Gaming Desktop Computer,Intel,Black",https://www.amazon.in/BitFry-Processor-Graphic-Windows-Computer/dp/B0C4J7P842/ref=sr_1_210?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-210,"BitFry Gaming Pc Core I5 3470 Processor 4 Core|16Gb Ram 256Gb Nvme Ssd 1Tb Hdd|Gt 730 4Gb Graphic Card|Windows 10 Pro|Wi-Fi Ready Gaming Desktop Computer,Intel,Black",5,"20,990",-30%,Gaming PC || Wireless Keyboard &amp; Mouse || Power Cable,https://m.media-amazon.com/images/I/613CP2i8GEL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 3470 3.2 Ghz Processor with 4cores 4Threads 6Mb Cache, Intel HD Graphics 4000  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 8x2 (16GB DDR3 1600Mhz Ram), 256GB nVME High Speed SSD, 1TB Sata HDD, 4GB GT730 Graphic Card, USB Wifi  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Genuine Windows 10 Pro 64Bit , Free Wireless Keyboard &amp; Mouse  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Suitable for Gaming Like: Free Fire &amp; GTA V  </span></li>"
1700205332-102,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"SYNTRONIC Desktop Pc Computer (Core i5 6th gen, 16 GB RAM, 256gb M.2 SSD, Win 11 Pro, WiFi, USB 3.0, Type C,VGA, HDMI), Full Metal Body,Black",https://www.amazon.in/SYNTRONIC-Desktop-Computer-i5-256gb/dp/B0CBKNC4WW/ref=sr_1_209?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-209,"SYNTRONIC Desktop Pc Computer (Core i5 6th gen, 16 GB RAM, 256gb M.2 SSD, Win 11 Pro, WiFi, USB 3.0, Type C,VGA, HDMI), Full Metal Body,Black",3.8,"15,499",-61%,,https://m.media-amazon.com/images/I/41pCmnn4hnL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor:- Core i5 6th Gen Processor  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 16GB DDR4 RAM (Expandable upto 32GB ) | Storage: 256 GB M.2 SSD (Expandable SATA SLOTS)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Total:- 6 USB PORTS + 1 TYPE C PORT. 2*USB 2.0 Ports + 2*USB 3.0 Ports (Rear), 1*USB 2.0 ports (front)+ 1*USB 3.0 ports (front), 1 PCI Express Port to install Graphic Card, Front Audio, HDMI Port  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> FULL METALLIC BODY VERY ROBUST BUILT QUALITY WITH SUPER SPPED. 2 YEARS WARRANTY  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-loaded Windows 11 | In the box: Desktop, Power Cable  </span></li>"
1700205340-103,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"ENTWINO Assembled Desktop Computer Core 2 Duo,500Gb Hdd,4Gb Ram,15.1 Inch Led Windows 7&Ms Office Installed Trial Version For Online Class&Office Work,Intel,Black",https://www.amazon.in/Entwino-Assembled-Desktop-Computer-Installed/dp/B09K7V9NMB/ref=sr_1_208?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-208,"ENTWINO Assembled Desktop Computer Core 2 Duo,500Gb Hdd,4Gb Ram,15.1 Inch Led Windows 7&Ms Office Installed Trial Version For Online Class&Office Work,Intel,Black",2.7,"11,499",-48%,Monitor,https://m.media-amazon.com/images/I/619PBZXc2QL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Entwino Assembled Desktop Computer,Intel Core 2 Duo 3.0 GHZ Processor,G 31 Motherboard, 15.1"" LED Monitor,4 GB RAM, Windows 7 &amp; Office Trial Version  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Entwino PC is Suitable for Office Work, Home Work, Education, College Projects, Computer Programming, Entertainment, Tally, Compatible with Adobe Photoshop, Corel Draw, C, C,,, Java and Other Programming, GST Software), Safe for Chidren &amp; Gaming. Gt5, PubG, apex, fortnite, call for duty,Car Race etc require External Graphic Card, Online Classes for Kids  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System and other Drivers: PC Comes with Windows 7; Ultimate MS Office (Trail Version) installed and Ready to Use However, Customer Can install Windows 7, Windows 8 or Windows 10 on its own All the Required Drivers, Motherboard, LED, Wi-Fi Adaptor etc are installed in Your PC Computer Comes with Free wi-fi Bluetooth Devices Which makes Computer to connect all wi-fi devices wirelessly, Computer can be connected with Bluetooth Speaker, Printer, wi-fi, Headset, Mobile, tablet etc  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> PC is suitable for office work, home work, education, college projects, computer programming, entertainment, tally, compatible with adobe photoshop, corel draw, c, c++, java and other programming, gst software. Computer comes with wi-fi bluetooth devices which makes computer to connect all wi-fi devices wirelessly, computer can be connected with bluetooth speaker, printer, wi-fi, headset, mobile, tablet etc""  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Computer comes with all Parts Assembled &amp; Windows 7 (Trial Version), Microsoft Office(Trial Version). Installed. Other Driver of Motherboard, wifi Adaptor etc are also Installed. Customer needs to just Connect the Power Cable, VGA Cable, Keyboard and Mouse with Power Supply. (Ready to Use). The  </span></li>"
1700205346-104,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Cyntexia Computer Desktop PC (Core i5-2400 / 16GB RAM / 480GB SSD/HDMI/VGA/Ethernet/HD Graphics 2000) Basic Software Installed (Black),https://www.amazon.in/Cyntexia-Computer-16GB-480GB-Installed/dp/B0BM79FVNL/ref=sr_1_207?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-207,Cyntexia Computer Desktop PC (Core i5-2400 / 16GB RAM / 480GB SSD/HDMI/VGA/Ethernet/HD Graphics 2000) Basic Software Installed (Black),4.4,"14,099",-45%,,https://m.media-amazon.com/images/I/61xQrgU2GsL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 - 2400 (3.1 Ghz) (4 Cores, 6MB SmartCache) With H61 / B75 Chipset MotherBoard (2nd Generation) + 16GB DDR3 RAM (2 x 8) With 480GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> USB at Back : 6 USB 2.0, at Front : 2 USB2.0, with VGA and HDMI Montior Port, 1 RJ45 Ethernet Port 10/100 Mbps, 1 Audio Jack (3-1).  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OnBoard Interface : 4 SATA II Port, 1 Front Panel Connector. Expansion Slot : 1 PCI Express X16 Slot.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System (Win10) and Basic Software (Drivers, MS office, Google Chrome, VLC Player and More) are installed. Just Plug and Start (Only Trial Version Software, Not Licensed )  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Cyntexia Customer Care  </span></li>"
1700205360-105,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"HP All-in-One AMD Ryzen 3 3250U-21.5 inch(54.61cm) FHD, Micro-Edge, Anti-Glare Display/8GB RAM/1TB HDD/Win 11/Wireless Keyboard & Mouse/AMD Radeon Graphics/720p HD Camera/MSO 2021/White, 22-dd0302in",https://www.amazon.in/HP-3250U-21-5-Micro-Edge-Anti-Glare-Wireless/dp/B0B9HCWLQ6/ref=sr_1_206?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-206,"HP All-in-One AMD Ryzen 3 3250U-21.5 inch(54.61cm) FHD, Micro-Edge, Anti-Glare Display/8GB RAM/1TB HDD/Win 11/Wireless Keyboard & Mouse/AMD Radeon Graphics/720p HD Camera/MSO 2021/White, 22-dd0302in",4.1,"44,999",-20%,"Desktop, User Manual, Warranty card",https://m.media-amazon.com/images/I/61OgnFc+NTL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor : AMD Ryzen 3 3250U (2.6 GHz base clock, up to 3.5 GHz max boost clock, 4 MB L3 cache, 2 cores)|Memory: 8 GB DDR4-2400 MHz RAM (1 x 8 GB) | Storage: 1 TB 7200 rpm SATA HDD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Display &amp; Graphics: 21.5 (54.61 cm) diagonal, FHD (1920 x 1080), VA, three-sided microedge, anti-glare, 250 nits, 72% NTSC | Graphics: AMD Radeon Graphics  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System &amp; Software : Windows 11 Home | Microsoft Office Home and Student 2021  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports: 2 SuperSpeed USB Type-A 5Gbps signaling rate; 2 USB 2.0 Type-A; 1 headphone/microphone combo|2 M.2 (1 for SSD, 1 for WLAN)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Other Features: Networking: Integrated 10/100/1000 GbE LAN, Realtek RTL8821CE-M 802.11a/b/g/n/ac (1x1) Wi-Fi and Bluetooth 4.2 combo|Keyboard: HP 710 White Wireless Keyboard and mouse combo| Audio: Dual 2 W speakers| Camera: HP True Vision 720p HD privacy camera with integrated dual array digital microphones  </span></li>"
1700205375-106,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Renewed) Dell Optiplex 3020 Desktop (Intel Core i3 4130/8 GB RAM / 480GB SSD/Windows 10 Pro, MS Office/USB, Ethernet,VGA, Black)",https://www.amazon.in/Renewed-Dell-Optiplex-Desktop-Ethernet/dp/B09FGWSFK5/ref=sr_1_205?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-205,"(Renewed) Dell Optiplex 3020 Desktop (Intel Core i3 4130/8 GB RAM / 480GB SSD/Windows 10 Pro, MS Office/USB, Ethernet,VGA, Black)",,,,mouse,https://m.media-amazon.com/images/I/51wXqn1DtLL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> This Amazon Renewed product has been professionally inspected and tested by an Amazon qualified supplier. The product comes with relevant accessories and is backed by a minimum of six-month seller warranty.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory &amp; Storage: 8 GB RAM with Intel HD Graphics|Hard Drive: 480GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Processor:- Intel Core i3 4130, 3.4 GHz  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Windows 10| Preinstalled Software: MS Office| In the box: Desktop, Cord  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Intel Active Management Technology (iAMT), Intel Small Business Advantage, USB port control, administrator password, boot sequence control, boot without keyboard or mouse, hard drive password, power-on password  </span></li>"
1700205382-107,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) ASUS Chromebox High Performance Mini PC (Intel Core i7 5th Gen, 16 GB RAM, 256 GB SSD, Windows 10 Pro, WiFi, MS Office|Intel HD Graphics|USB,HDMI,4K), Black",https://www.amazon.in/Renewed-ASUS-Chromebox-Performance-Graphics/dp/B0BNX2D6BP/ref=sr_1_202?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-202,"(Refurbished) ASUS Chromebox High Performance Mini PC (Intel Core i7 5th Gen, 16 GB RAM, 256 GB SSD, Windows 10 Pro, WiFi, MS Office|Intel HD Graphics|USB,HDMI,4K), Black",4.1,,,,https://m.media-amazon.com/images/I/41QGnqn9RRL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> ASUS Chromebox Business Class Mini PC Secure, Scalable and Robust Architecture with limitless expansion possibilities. This desktop computer has features like Intel i7 5th Gen processor with 2.4 GHz up to 3 GHz with Intel Turbo Boost Technology , 16 GB RAM, 256 GB SSD making it the perfect mini desktop pc to carry out all tasks in one place  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Enjoy High End Business Class performance with the Intel core i7 5500U 2.4 GHz up to 3 GHz turbo boost processor along with 4 MB Cache and integratedIntel HD graphics 5500 for fast processing, making it a power-horse for multi tasking.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Comes with a variety of ports for all possible needs like: USB, HDMI,LAN Port,audio in/out port.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> ASUS Chromebox supports dual displays via HDMI and USB making multitasking a whole lot easier, it comes pre installed with Windows 10 Pro and MS Office.  </span></li>"
1700205387-108,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,ROLLTOP Assembled Desktop Computer 19 Inch LED i3 2nd Gen/ H61 Motherboard/Windows 7 (Trial Version) / Speaker/WiFi Adapter (4GB RAM/ 500GB HDD),https://www.amazon.in/ROLLTOP-Assembled-Desktop-Computer-Motherboard/dp/B0C6YJ8NKT/ref=sr_1_201?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-201,ROLLTOP Assembled Desktop Computer 19 Inch LED i3 2nd Gen/ H61 Motherboard/Windows 7 (Trial Version) / Speaker/WiFi Adapter (4GB RAM/ 500GB HDD),5,"12,499",-38%,Monitor,https://m.media-amazon.com/images/I/51JFCKBNcpL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> 19 inch LED monitor, perfect for any workspace. This monitor delivers excellent visuals without taking up too much space or power. Whether you need it for work, gaming, or entertainment, this monitor offers a great value or performance.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> DDR3 4GB RAM for seamless multitasking and running multiple applications at once. igh-performance Core i3 processor for lightning-fast computing  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Massive 500GB hard drive for storing all your files and media. Capable of doing a variety of challenging jobs, such as video editing, gaming, and other hobbies.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Windows 7 (Trial version) operating system pre-installed for immediate use  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Perfect for all your computing needs, including gaming and graphic design. Affordable price and outstanding value for money are offered compared to pre-built systems.  </span></li>"
1700205393-109,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"SYNTRONIC Desktop Pc Computer (Core i3 6th gen 3.1ghz, 8 GB RAM, 256gb M.2 SSD, Win 11 Pro, WiFi, USB 3.0, Type C,VGA, HDMI), Full Metal Body,Black",https://www.amazon.in/SYNTRONIC-Desktop-Computer-i3-3-1ghz/dp/B0CBKND1SD/ref=sr_1_200?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-200,"SYNTRONIC Desktop Pc Computer (Core i3 6th gen 3.1ghz, 8 GB RAM, 256gb M.2 SSD, Win 11 Pro, WiFi, USB 3.0, Type C,VGA, HDMI), Full Metal Body,Black",5,"12,499",-38%,,https://m.media-amazon.com/images/I/41pCmnn4hnL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor:- Core i3 6th Gen Processor, 3.1GHz  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 8GB DDR4 RAM (Expandable upto 32GB )| Storage: 256 GB M.2 SSD (Expandable SATA SLOTS)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Total:- 6 USB PORTS + 1 TYPE C PORT. 2*USB 2.0 Ports + 2*USB 3.0 Ports (Rear), 1*USB 2.0 ports (front)+ 1*USB 3.0 ports (front), 1 PCI Express Port to install Graphic Card, Front Audio, HDMI Port  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> FULL METALLIC BODY VERY ROBUST BUILT QUALITY WITH SUPER SPPED. 2 YEARS WARRANTY  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-loaded Windows 11 | In the box: Desktop, Power Cable  </span></li>"
1700205399-110,https://www.amazon.in/s?k=desktop+computers&page=13&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Core i5 Desktop Complete Computer System for Home & Business (Core i5 2nd Generation, 8GB RAM - 256GB SSD - 1TB HDD) Windows 10 Pro",https://www.amazon.in/Desktop-Complete-Computer-Business-Generation/dp/B0BNCZKHMB/ref=sr_1_199?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700205258&sprefix=%2Caps%2C265&sr=8-199,"Core i5 Desktop Complete Computer System for Home & Business (Core i5 2nd Generation, 8GB RAM - 256GB SSD - 1TB HDD) Windows 10 Pro",3.4,"20,990",-30%,"Keybord, Mouse,",https://m.media-amazon.com/images/I/71snht4ZY+L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 High Speed Processor - Select Varient from Above  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 18.5 Inch Led Screen With Wired Keyboard &amp; Mouse  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> RAM / SSD / HDD Select From Varients  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Windows 10 Pro 64 Bit - Trial - All Basic Software Installed  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Warranty 1 Year  </span></li>"
